Consommation brute électricité (MW) - RTE;T;U;FF;country;scale;holiday;day;month;hours
4588.0;-3.2;87.0;0.7;1;5;1;4;5;21
4476.5;-5.1;90.0;0.8;1;5;1;4;5;22
4194.5;-4.5;87.0;0.7;1;5;1;4;5;23
4278.0;-3.2;87.0;0.5;1;5;0;5;5;0
4105.0;-0.1;76.0;1.3;1;5;0;5;5;1
3923.5;2.3;67.0;3.5;1;5;0;5;5;2
4011.0;3.7;60.0;4.6;1;5;0;5;5;3
4221.0;4.4;52.0;5.9;1;5;0;5;5;4
4497.5;5.9;42.0;6.8;1;5;0;5;5;5
4787.0;4.7;46.0;7.9;1;5;0;5;5;6
4897.0;7.2;43.0;7.7;1;5;0;5;5;7
5039.5;6.8;40.0;7.0;1;5;0;5;5;8
5142.5;5.7;52.0;7.8;1;5;0;5;5;9
5228.5;4.5;48.0;7.4;1;5;0;5;5;10
5192.5;0.7;95.0;3.1;1;5;0;5;5;11
5040.0;2.0;70.0;4.1;1;5;0;5;5;12
4856.0;2.3;57.0;5.1;1;5;0;5;5;13
4753.5;1.1;67.0;4.2;1;5;0;5;5;14
4648.5;-0.3;82.0;3.3;1;5;0;5;5;15
4686.0;-0.7;82.0;3.1;1;5;0;5;5;16
4768.0;-1.6;85.0;2.3;1;5;0;5;5;17
4583.5;-1.1;89.0;3.3;1;5;0;5;5;18
4587.0;-2.0;94.0;2.3;1;5;0;5;5;19
4612.5;-2.4;94.0;1.8;1;5;0;5;5;20
4578.5;-3.0;93.0;1.7;1;5;0;5;5;21
4409.5;-4.3;94.0;0.8;1;5;0;5;5;22
4187.5;-4.3;95.0;1.1;1;5;0;5;5;23
4151.5;-3.0;96.0;0.0;1;5;0;6;5;0
4034.0;-0.2;88.0;3.2;1;5;0;6;5;1
3845.0;1.4;79.0;4.4;1;5;0;6;5;2
3815.5;4.3;66.0;6.2;1;5;0;6;5;3
3914.5;4.2;49.0;6.6;1;5;0;6;5;4
4034.0;5.8;42.0;7.3;1;5;0;6;5;5
4222.5;6.9;37.0;7.4;1;5;0;6;5;6
4366.0;8.0;37.0;7.2;1;5;0;6;5;7
4577.5;9.0;34.0;6.7;1;5;0;6;5;8
4655.5;8.5;33.0;6.1;1;5;0;6;5;9
4798.5;8.1;37.0;6.2;1;5;0;6;5;10
4761.0;7.3;41.0;4.2;1;5;0;6;5;11
4614.5;6.7;42.0;5.8;1;5;0;6;5;12
4435.5;4.7;56.0;3.8;1;5;0;6;5;13
4370.5;3.5;61.0;3.8;1;5;0;6;5;14
4298.0;3.3;65.0;2.9;1;5;0;6;5;15
4450.0;2.9;65.0;3.2;1;5;0;6;5;16
4582.5;2.9;69.0;2.3;1;5;0;6;5;17
4368.0;2.1;77.0;1.2;1;5;0;6;5;18
4395.5;1.8;79.0;0.8;1;5;0;6;5;19
4396.0;1.4;82.0;1.0;1;5;0;6;5;20
4441.0;0.8;89.0;0.0;1;5;0;6;5;21
4356.0;1.4;87.0;1.1;1;5;0;6;5;22
4098.5;1.3;89.0;0.5;1;5;0;6;5;23
4108.0;2.0;85.0;0.5;1;5;0;7;5;0
3881.5;2.8;79.0;1.1;1;5;0;7;5;1
3662.0;4.1;69.0;1.5;1;5;0;7;5;2
3648.5;5.6;53.0;1.6;1;5;0;7;5;3
3534.0;7.0;50.0;1.3;1;5;0;7;5;4
3606.0;8.0;49.0;1.1;1;5;0;7;5;5
3726.0;9.9;45.0;2.5;1;5;0;7;5;6
3987.0;10.2;42.0;4.2;1;5;0;7;5;7
4147.5;10.0;45.0;3.5;1;5;0;7;5;8
4390.0;10.7;42.0;3.4;1;5;0;7;5;9
4558.0;11.0;43.0;3.9;1;5;0;7;5;10
4526.5;10.7;45.0;2.4;1;5;0;7;5;11
4237.5;7.7;55.0;1.2;1;5;0;7;5;12
4134.0;2.8;77.0;0.0;1;5;0;7;5;13
3977.5;1.0;89.0;0.0;1;5;0;7;5;14
3936.5;0.8;87.0;0.9;1;5;0;7;5;15
4078.5;0.0;88.0;0.0;1;5;0;7;5;16
4205.5;-0.2;90.0;0.5;1;5;0;7;5;17
4201.0;0.1;86.0;1.1;1;5;0;7;5;18
4318.5;1.1;79.0;1.5;1;5;0;7;5;19
4371.0;1.3;76.0;1.3;1;5;0;7;5;20
4449.5;1.4;78.0;2.8;1;5;0;7;5;21
4331.0;0.3;87.0;1.7;1;5;0;7;5;22
4090.0;1.2;74.0;1.4;1;5;0;7;5;23
4152.5;2.7;73.0;1.8;1;5;0;1;5;0
4042.0;4.4;65.0;2.3;1;5;0;1;5;1
3939.0;7.6;57.0;2.6;1;5;0;1;5;2
4206.5;10.6;47.0;4.5;1;5;0;1;5;3
4553.0;12.9;43.0;3.7;1;5;0;1;5;4
5066.5;14.2;38.0;4.0;1;5;0;1;5;5
5356.5;15.6;38.0;4.7;1;5;0;1;5;6
5460.0;16.6;33.0;6.2;1;5;0;1;5;7
5561.0;15.8;40.0;6.0;1;5;0;1;5;8
5644.5;15.9;39.0;5.4;1;5;0;1;5;9
5749.0;15.5;47.0;6.1;1;5;0;1;5;10
5653.0;14.7;51.0;5.6;1;5;0;1;5;11
5558.0;13.3;56.0;3.2;1;5;0;1;5;12
5460.0;12.6;60.0;2.8;1;5;0;1;5;13
5286.5;12.3;62.0;3.6;1;5;0;1;5;14
5215.0;12.8;71.0;8.0;1;5;0;1;5;15
5303.5;10.0;88.0;7.3;1;5;0;1;5;16
5503.5;9.1;98.0;1.9;1;5;0;1;5;17
5277.0;9.0;99.0;1.2;1;5;0;1;5;18
5118.0;9.0;99.0;2.1;1;5;0;1;5;19
5136.0;9.0;99.0;3.1;1;5;0;1;5;20
5138.0;8.8;99.0;1.0;1;5;0;1;5;21
4980.0;8.6;99.0;2.5;1;5;0;1;5;22
4688.0;8.7;99.0;1.9;1;5;0;1;5;23
4696.5;8.5;99.0;1.4;1;5;0;2;5;0
4520.5;9.3;99.0;3.7;1;5;0;2;5;1
4439.5;9.5;95.0;4.4;1;5;0;2;5;2
4572.5;9.8;94.0;5.4;1;5;0;2;5;3
4890.0;9.7;93.0;5.6;1;5;0;2;5;4
5305.0;9.6;91.0;6.6;1;5;0;2;5;5
5585.5;9.5;92.0;5.4;1;5;0;2;5;6
5701.0;9.6;91.0;5.4;1;5;0;2;5;7
5758.5;10.8;87.0;6.2;1;5;0;2;5;8
5743.5;11.3;84.0;4.5;1;5;0;2;5;9
5817.5;11.8;81.0;4.1;1;5;0;2;5;10
5746.0;12.3;81.0;4.3;1;5;0;2;5;11
5617.5;11.5;88.0;3.7;1;5;0;2;5;12
5529.5;10.8;93.0;3.3;1;5;0;2;5;13
5308.5;10.7;95.0;4.5;1;5;0;2;5;14
5258.5;10.6;97.0;4.2;1;5;0;2;5;15
5338.5;10.6;98.0;4.0;1;5;0;2;5;16
5408.0;10.5;98.0;3.4;1;5;0;2;5;17
5163.5;10.5;98.0;4.7;1;5;0;2;5;18
5123.5;10.7;98.0;4.7;1;5;0;2;5;19
5137.0;10.7;97.0;4.6;1;5;0;2;5;20
5132.5;10.6;97.0;3.7;1;5;0;2;5;21
4965.5;10.0;97.0;2.4;1;5;0;2;5;22
4703.5;8.4;99.0;2.8;1;5;0;2;5;23
4761.5;7.5;98.0;2.1;1;5;0;3;5;0
4563.5;7.3;98.0;3.1;1;5;0;3;5;1
4457.0;6.5;97.0;4.5;1;5;0;3;5;2
4545.0;6.5;98.0;5.2;1;5;0;3;5;3
4816.0;5.7;95.0;5.8;1;5;0;3;5;4
5319.0;5.5;96.0;6.5;1;5;0;3;5;5
5511.5;5.3;94.0;6.4;1;5;0;3;5;6
5681.0;4.8;92.0;5.9;1;5;0;3;5;7
5708.5;4.8;92.0;5.7;1;5;0;3;5;8
5746.0;4.9;93.0;5.9;1;5;0;3;5;9
5777.0;5.0;92.0;4.3;1;5;0;3;5;10
5686.0;5.4;86.0;5.2;1;5;0;3;5;11
5547.5;5.2;86.0;3.8;1;5;0;3;5;12
5428.5;4.7;88.0;2.5;1;5;0;3;5;13
5290.5;4.2;90.0;1.5;1;5;0;3;5;14
5099.0;4.1;88.0;1.9;1;5;0;3;5;15
5195.5;3.0;88.0;2.3;1;5;0;3;5;16
5345.0;2.0;87.0;2.7;1;5;0;3;5;17
5189.5;1.2;89.0;2.7;1;5;0;3;5;18
5133.5;0.0;92.0;1.2;1;5;0;3;5;19
5124.5;-0.5;93.0;1.8;1;5;0;3;5;20
5131.5;-1.2;95.0;1.1;1;5;0;3;5;21
4982.0;-2.0;95.0;1.4;1;5;0;3;5;22
4737.0;-2.2;96.0;1.4;1;5;0;3;5;23
4741.0;-0.2;97.0;0.6;1;5;0;4;5;0
4576.5;1.9;87.0;1.1;1;5;0;4;5;1
4486.0;4.4;82.0;1.5;1;5;0;4;5;2
4629.5;5.3;72.0;2.0;1;5;0;4;5;3
4864.5;6.4;69.0;1.8;1;5;0;4;5;4
5400.0;7.3;64.0;2.2;1;5;0;4;5;5
5637.5;8.3;54.0;4.3;1;5;0;4;5;6
5704.0;8.3;50.0;2.5;1;5;0;4;5;7
5787.5;8.4;54.0;2.4;1;5;0;4;5;8
5854.5;9.8;49.0;3.9;1;5;0;4;5;9
5848.5;9.0;54.0;2.5;1;5;0;4;5;10
5760.5;7.5;60.0;3.4;1;5;0;4;5;11
5655.0;6.6;70.0;2.1;1;5;0;4;5;12
5533.5;5.9;80.0;1.5;1;5;0;4;5;13
5449.5;5.4;78.0;2.2;1;5;0;4;5;14
5330.5;4.7;87.0;0.0;1;5;0;4;5;15
5334.0;4.0;91.0;0.5;1;5;0;4;5;16
5436.5;4.0;94.0;0.5;1;5;0;4;5;17
5300.0;3.6;94.0;0.6;1;5;0;4;5;18
5258.5;3.9;96.0;1.2;1;5;0;4;5;19
5266.5;3.3;95.0;2.0;1;5;0;4;5;20
5229.0;2.5;95.0;1.3;1;5;0;4;5;21
5143.5;0.5;96.0;1.4;1;5;0;4;5;22
4924.5;-0.4;98.0;1.9;1;5;0;4;5;23
4995.5;0.3;98.0;2.2;1;5;0;5;5;0
4677.0;3.0;87.0;2.1;1;5;0;5;5;1
4658.0;5.1;71.0;3.5;1;5;0;5;5;2
4719.5;6.8;61.0;2.8;1;5;0;5;5;3
5008.0;7.0;56.0;3.3;1;5;0;5;5;4
5511.5;7.7;50.0;3.3;1;5;0;5;5;5
5642.5;9.1;45.0;2.2;1;5;0;5;5;6
5691.5;9.0;47.0;3.2;1;5;0;5;5;7
5670.0;9.9;40.0;3.1;1;5;0;5;5;8
5731.5;9.2;43.0;2.8;1;5;0;5;5;9
5723.5;9.1;41.0;2.0;1;5;0;5;5;10
5677.0;9.1;45.0;2.2;1;5;0;5;5;11
5516.0;8.2;45.0;2.1;1;5;0;5;5;12
5279.0;6.5;61.0;1.4;1;5;0;5;5;13
5102.5;3.3;77.0;0.8;1;5;0;5;5;14
4994.0;0.3;90.0;0.0;1;5;0;5;5;15
5055.5;-0.5;91.0;0.0;1;5;0;5;5;16
5074.0;-0.7;89.0;0.8;1;5;0;5;5;17
4829.0;-1.4;92.0;0.8;1;5;0;5;5;18
4882.0;-1.6;91.0;1.1;1;5;0;5;5;19
5058.0;-1.9;92.0;1.1;1;5;0;5;5;20
5006.5;-2.2;94.0;0.9;1;5;0;5;5;21
4847.5;-2.4;94.0;0.5;1;5;0;5;5;22
4563.5;-3.1;95.0;0.0;1;5;0;5;5;23
4603.5;-1.2;94.0;0.7;1;5;0;6;5;0
4406.0;1.1;89.0;1.2;1;5;0;6;5;1
4217.0;4.0;82.0;1.6;1;5;0;6;5;2
4173.5;7.4;51.0;3.9;1;5;0;6;5;3
4101.0;7.7;48.0;3.7;1;5;0;6;5;4
4302.0;9.2;40.0;2.9;1;5;0;6;5;5
4552.0;8.2;42.0;3.8;1;5;0;6;5;6
4618.0;9.2;41.0;3.0;1;5;0;6;5;7
4702.0;10.7;38.0;2.3;1;5;0;6;5;8
4662.0;9.2;39.0;4.6;1;5;0;6;5;9
4771.0;8.7;38.0;4.1;1;5;0;6;5;10
4715.0;8.0;34.0;2.3;1;5;0;6;5;11
4505.0;7.2;41.0;1.5;1;5;0;6;5;12
4269.0;3.4;61.0;0.0;1;5;0;6;5;13
4068.0;-0.1;86.0;0.0;1;5;0;6;5;14
4080.5;-1.0;90.0;1.1;1;5;0;6;5;15
4152.0;-1.2;86.0;0.0;1;5;0;6;5;16
4215.0;-1.2;84.0;0.0;1;5;0;6;5;17
4108.0;-2.1;87.0;0.5;1;5;0;6;5;18
4103.5;-3.0;91.0;0.0;1;5;0;6;5;19
4318.5;-2.6;95.0;0.7;1;5;0;6;5;20
4426.0;-2.8;93.0;1.3;1;5;0;6;5;21
4282.0;-3.3;94.0;0.9;1;5;0;6;5;22
4102.0;-2.9;96.0;0.6;1;5;0;6;5;23
4041.0;-1.3;92.0;2.1;1;5;0;7;5;0
3823.0;1.4;91.0;2.1;1;5;0;7;5;1
3658.0;5.5;70.0;3.1;1;5;0;7;5;2
3576.5;7.3;57.0;3.0;1;5;0;7;5;3
3455.0;8.9;54.0;3.6;1;5;0;7;5;4
3552.5;7.7;50.0;3.4;1;5;0;7;5;5
3652.5;9.1;42.0;4.2;1;5;0;7;5;6
3803.5;8.8;52.0;4.1;1;5;0;7;5;7
3847.0;10.1;45.0;3.7;1;5;0;7;5;8
4030.5;10.0;43.0;5.9;1;5;0;7;5;9
4180.5;7.3;58.0;5.4;1;5;0;7;5;10
4164.5;7.8;56.0;2.2;1;5;0;7;5;11
3890.5;5.3;69.0;1.3;1;5;0;7;5;12
3748.5;3.8;82.0;1.3;1;5;0;7;5;13
3610.0;5.3;66.0;0.7;1;5;0;7;5;14
3606.5;3.3;69.0;1.4;1;5;0;7;5;15
3669.5;1.4;81.0;1.0;1;5;0;7;5;16
3841.5;0.4;84.0;0.9;1;5;0;7;5;17
3890.0;-0.2;87.0;0.8;1;5;0;7;5;18
3973.5;0.0;87.0;1.6;1;5;0;7;5;19
4135.0;-0.9;88.0;0.7;1;5;0;7;5;20
4187.5;-0.6;86.0;2.3;1;5;0;7;5;21
4054.5;-1.5;90.0;2.6;1;5;0;7;5;22
3836.0;-1.7;91.0;2.1;1;5;0;7;5;23
3883.5;-0.9;92.0;1.6;1;5;0;1;5;0
3781.0;3.2;78.0;1.3;1;5;0;1;5;1
3688.0;6.7;60.0;1.7;1;5;0;1;5;2
3861.5;7.9;52.0;4.1;1;5;0;1;5;3
4187.5;7.1;53.0;4.2;1;5;0;1;5;4
4726.5;7.3;50.0;3.4;1;5;0;1;5;5
4988.0;7.8;51.0;3.3;1;5;0;1;5;6
5079.0;7.8;55.0;3.9;1;5;0;1;5;7
5124.5;7.8;54.0;4.1;1;5;0;1;5;8
5313.0;7.9;53.0;2.8;1;5;0;1;5;9
5343.0;8.0;51.0;2.3;1;5;0;1;5;10
5324.5;8.0;52.0;2.1;1;5;0;1;5;11
5221.5;7.6;56.0;0.9;1;5;0;1;5;12
5148.5;5.9;64.0;1.3;1;5;0;1;5;13
5006.0;6.5;64.0;1.7;1;5;0;1;5;14
4906.0;5.6;72.0;1.5;1;5;0;1;5;15
4932.0;6.1;67.0;0.9;1;5;0;1;5;16
5091.5;3.8;78.0;1.4;1;5;0;1;5;17
4845.0;1.2;88.0;0.8;1;5;0;1;5;18
4774.0;0.6;93.0;1.8;1;5;0;1;5;19
4834.5;1.7;92.0;1.4;1;5;0;1;5;20
4802.5;2.4;91.0;1.8;1;5;0;1;5;21
4652.0;2.4;92.0;1.0;1;5;0;1;5;22
4472.5;2.3;90.0;2.6;1;5;0;1;5;23
4435.5;2.9;88.0;2.6;1;5;0;2;5;0
4271.5;4.6;83.0;2.4;1;5;0;2;5;1
4118.5;7.5;72.0;2.0;1;5;0;2;5;2
4271.0;10.0;52.0;2.1;1;5;0;2;5;3
4451.5;11.0;45.0;4.4;1;5;0;2;5;4
4860.5;12.2;48.0;3.2;1;5;0;2;5;5
5108.5;13.3;40.0;4.2;1;5;0;2;5;6
5271.5;13.5;38.0;4.1;1;5;0;2;5;7
