Consommation brute électricité (MW);Temperature;Humidity;Wind Force;country_ISO;scale;holiday;day;month;hours
3386.5;14.5;82.0;2.3;250;5;0;3;6;1
3386.5;18.1;83.0;1.7;250;5;0;3;6;1
3386.5;18.3;83.0;2.000000000000022;250;5;0;3;6;1
3386.5;18.0;87.0;1.8;250;5;0;3;6;1
3246.0;18.6;87.0;1.8;250;5;0;3;6;2
3246.0;18.9;87.0;3.3;250;5;0;3;6;2
3246.0;18.9;91.0;1.4;250;5;0;3;6;2
3246.0;18.9;91.0;2.350000000000022;250;5;0;3;6;2
3246.0;18.6;94.0;0.0;250;5;0;3;6;2
3610.0;18.6;94.0;0.0;250;5;0;4;6;0
3610.0;17.6;94.0;3.0;250;5;0;4;6;0
3610.0;18.7;96.0;1.3;250;5;0;4;6;0
3610.0;18.4;96.0;2.150000000000022;250;5;0;4;6;0
3610.0;17.6;97.0;0.0;250;5;0;4;6;0
3347.0;23.0;97.0;0.0;250;5;0;4;6;1
3347.0;20.1;97.0;3.8;250;5;0;4;6;1
3347.0;21.4;66.0;2.4;250;5;0;4;6;1
3347.0;21.1;66.0;3.100000000000022;250;5;0;4;6;1
3347.0;22.4;67.0;2.3;250;5;0;4;6;1
3125.5;21.5;67.0;2.3;250;5;0;4;6;2
3125.5;20.8;67.0;2.9;250;5;0;4;6;2
3125.5;21.6;62.0;1.5;250;5;0;4;6;2
3125.5;21.6;62.0;2.2000000000000224;250;5;0;4;6;2
3125.5;19.5;75.0;0.0;250;5;0;4;6;2
3659.5;19.1;75.0;0.0;250;5;0;5;6;0
3659.5;19.5;75.0;4.8;250;5;0;5;6;0
3659.5;19.8;73.0;1.7;250;5;0;5;6;0
3659.5;19.6;73.0;3.250000000000022;250;5;0;5;6;0
3659.5;14.5;94.0;0.0;250;5;0;5;6;0
3438.5;24.6;94.0;0.0;250;5;0;5;6;1
3438.5;19.2;94.0;3.4;250;5;0;5;6;1
3438.5;22.9;69.0;2.7;250;5;0;5;6;1
3438.5;22.4;69.0;3.050000000000022;250;5;0;5;6;1
3438.5;23.7;73.0;2.9;250;5;0;5;6;1
3269.5;21.5;73.0;2.9;250;5;0;5;6;2
3269.5;19.5;73.0;5.6;250;5;0;5;6;2
3269.5;21.7;74.0;3.5;250;5;0;5;6;2
3269.5;21.7;74.0;4.550000000000022;250;5;0;5;6;2
3269.5;21.6;76.0;2.5;250;5;0;5;6;2
3477.5;18.5;76.0;2.5;250;5;0;6;6;0
3477.5;17.0;76.0;4.6;250;5;0;6;6;0
3477.5;19.0;87.0;3.9;250;5;0;6;6;0
3477.5;18.9;87.0;4.250000000000021;250;5;0;6;6;0
3477.5;18.5;89.0;1.2;250;5;0;6;6;0
3189.5;20.3;89.0;1.2;250;5;0;6;6;1
3189.5;15.4;89.0;1.6;250;5;0;6;6;1
3189.5;19.2;82.0;1.1;250;5;0;6;6;1
3189.5;19.0;82.0;1.3500000000000218;250;5;0;6;6;1
3189.5;18.8;85.0;1.9;250;5;0;6;6;1
3038.0;21.2;85.0;1.9;250;5;0;6;6;2
3038.0;18.7;85.0;4.5;250;5;0;6;6;2
3038.0;21.5;77.0;1.7;250;5;0;6;6;2
3038.0;21.4;77.0;3.1000000000000214;250;5;0;6;6;2
3038.0;20.7;79.0;1.1;250;5;0;6;6;2
3439.0;18.3;79.0;1.1;250;5;0;7;6;0
3439.0;18.3;79.0;5.2;250;5;0;7;6;0
3439.0;18.8;86.0;1.8;250;5;0;7;6;0
3439.0;19.0;86.0;3.500000000000021;250;5;0;7;6;0
3439.0;18.5;85.0;0.5;250;5;0;7;6;0
3144.5;23.2;85.0;0.5;250;5;0;7;6;1
3144.5;18.7;85.0;2.9;250;5;0;7;6;1
3144.5;21.8;75.0;1.8;250;5;0;7;6;1
3144.5;21.6;75.0;2.3500000000000214;250;5;0;7;6;1
3144.5;22.0;75.0;2.1;250;5;0;7;6;1
2831.0;19.5;75.0;2.1;250;5;0;7;6;2
2831.0;18.7;75.0;5.5;250;5;0;7;6;2
2831.0;20.1;86.0;2.7;250;5;0;7;6;2
2831.0;20.2;86.0;4.100000000000022;250;5;0;7;6;2
2831.0;19.2;88.0;0.0;250;5;0;7;6;2
3348.5;18.3;88.0;0.0;250;5;0;1;6;0
3348.5;18.7;88.0;5.6;250;5;0;1;6;0
3348.5;19.1;91.0;2.3;250;5;0;1;6;0
3348.5;19.3;91.0;3.9500000000000215;250;5;0;1;6;0
3348.5;16.3;96.0;0.0;250;5;0;1;6;0
3148.5;21.5;96.0;0.0;250;5;0;1;6;1
3148.5;17.7;96.0;3.2;250;5;0;1;6;1
3148.5;20.8;84.0;2.0;250;5;0;1;6;1
3148.5;20.6;84.0;2.600000000000022;250;5;0;1;6;1
3148.5;20.5;85.0;2.5;250;5;0;1;6;1
2988.5;19.1;85.0;2.5;250;5;0;1;6;2
2988.5;17.4;85.0;5.8;250;5;0;1;6;2
2988.5;19.3;96.0;1.4;250;5;0;1;6;2
2988.5;19.1;96.0;3.600000000000022;250;5;0;1;6;2
2988.5;19.1;95.0;0.6;250;5;0;1;6;2
3585.0;17.6;95.0;0.6;250;5;0;2;6;0
3585.0;15.8;95.0;5.4;250;5;0;2;6;0
3585.0;17.9;96.0;2.3;250;5;0;2;6;0
3585.0;17.7;96.0;3.8500000000000223;250;5;0;2;6;0
3585.0;17.6;95.0;2.2;250;5;0;2;6;0
3325.5;15.4;95.0;2.2;250;5;0;2;6;1
3325.5;12.9;95.0;12.2;250;5;0;2;6;1
3325.5;15.0;89.0;5.4;250;5;0;2;6;1
3325.5;15.4;89.0;8.800000000000022;250;5;0;2;6;1
3325.5;16.0;83.0;5.1;250;5;0;2;6;1
3161.0;16.6;83.0;5.1;250;5;0;2;6;2
3161.0;15.1;83.0;10.4;250;5;0;2;6;2
3161.0;17.3;83.0;3.8;250;5;0;2;6;2
3161.0;17.1;83.0;7.100000000000023;250;5;0;2;6;2
3161.0;17.9;77.0;5.7;250;5;0;2;6;2
3533.5;13.8;77.0;5.7;250;5;0;3;6;0
3533.5;11.7;77.0;7.0;250;5;0;3;6;0
3533.5;14.3;77.0;4.6;250;5;0;3;6;0
3533.5;14.2;77.0;5.800000000000023;250;5;0;3;6;0
3533.5;13.7;81.0;3.6;250;5;0;3;6;0
3356.5;15.9;81.0;3.6;250;5;0;3;6;1
3356.5;12.2;81.0;6.1;250;5;0;3;6;1
3356.5;15.3;69.0;4.3;250;5;0;3;6;1
3356.5;15.2;69.0;5.200000000000022;250;5;0;3;6;1
3356.5;15.9;72.0;4.5;250;5;0;3;6;1
3164.0;14.9;72.0;4.5;250;5;0;3;6;2
3164.0;14.8;72.0;2.7;250;5;0;3;6;2
3164.0;15.7;66.0;1.0;250;5;0;3;6;2
3164.0;15.8;66.0;1.8500000000000232;250;5;0;3;6;2
3164.0;14.6;80.0;0.0;250;5;0;3;6;2
3574.5;12.7;80.0;0.0;250;5;0;4;6;0
3574.5;14.3;80.0;2.1;250;5;0;4;6;0
3574.5;13.7;81.0;1.0;250;5;0;4;6;0
3574.5;13.6;81.0;1.5500000000000231;250;5;0;4;6;0
3574.5;9.6;94.0;0.0;250;5;0;4;6;0
3327.0;19.3;94.0;0.0;250;5;0;4;6;1
3327.0;17.2;94.0;5.4;250;5;0;4;6;1
3327.0;19.0;57.0;3.8;250;5;0;4;6;1
3327.0;18.6;57.0;4.600000000000023;250;5;0;4;6;1
3327.0;18.6;63.0;4.2;250;5;0;4;6;1
3175.0;18.4;63.0;4.2;250;5;0;4;6;2
3175.0;16.2;63.0;2.7;250;5;0;4;6;2
3175.0;18.1;75.0;1.9;250;5;0;4;6;2
3175.0;18.0;75.0;2.300000000000023;250;5;0;4;6;2
3175.0;18.3;76.0;1.3;250;5;0;4;6;2
3615.5;16.1;76.0;1.3;250;5;0;5;6;0
3615.5;14.7;76.0;4.4;250;5;0;5;6;0
3615.5;15.8;89.0;1.1;250;5;0;5;6;0
3615.5;15.7;89.0;2.750000000000024;250;5;0;5;6;0
3615.5;13.3;92.0;0.0;250;5;0;5;6;0
3321.5;21.5;92.0;0.0;250;5;0;5;6;1
3321.5;18.6;92.0;1.7;250;5;0;5;6;1
3321.5;20.1;63.0;1.5;250;5;0;5;6;1
3321.5;19.8;63.0;1.6000000000000236;250;5;0;5;6;1
3321.5;20.9;60.0;1.8;250;5;0;5;6;1
3136.5;18.9;60.0;1.8;250;5;0;5;6;2
3136.5;18.6;60.0;4.1;250;5;0;5;6;2
3136.5;20.5;54.0;2.2;250;5;0;5;6;2
3136.5;20.4;54.0;3.150000000000023;250;5;0;5;6;2
3136.5;18.6;63.0;1.8;250;5;0;5;6;2
3537.0;16.2;63.0;1.8;250;5;0;6;6;0
3537.0;14.2;63.0;5.7;250;5;0;6;6;0
3537.0;16.7;64.0;3.3;250;5;0;6;6;0
3537.0;16.7;64.0;4.500000000000023;250;5;0;6;6;0
3537.0;16.2;67.0;3.5;250;5;0;6;6;0
3237.0;21.0;67.0;3.5;250;5;0;6;6;1
3237.0;15.2;67.0;3.2;250;5;0;6;6;1
3237.0;18.8;59.0;1.8;250;5;0;6;6;1
3237.0;18.5;59.0;2.5000000000000235;250;5;0;6;6;1
3237.0;19.5;63.0;2.2;250;5;0;6;6;1
3004.0;20.1;63.0;2.2;250;5;0;6;6;2
3004.0;17.8;63.0;5.4;250;5;0;6;6;2
3004.0;20.0;52.0;1.9;250;5;0;6;6;2
3004.0;19.9;52.0;3.650000000000023;250;5;0;6;6;2
3004.0;19.6;57.0;1.2;250;5;0;6;6;2
3453.5;18.2;57.0;1.2;250;5;0;7;6;0
3453.5;16.2;57.0;8.9;250;5;0;7;6;0
3453.5;18.0;61.0;1.7;250;5;0;7;6;0
3453.5;17.9;61.0;5.300000000000024;250;5;0;7;6;0
3453.5;17.1;67.0;0.9;250;5;0;7;6;0
3111.5;17.8;67.0;0.9;250;5;0;7;6;1
3111.5;14.2;67.0;4.3;250;5;0;7;6;1
3111.5;17.2;58.0;3.9;250;5;0;7;6;1
3111.5;17.1;58.0;4.100000000000024;250;5;0;7;6;1
3111.5;17.7;57.0;3.2;250;5;0;7;6;1
2899.0;19.7;57.0;3.2;250;5;0;7;6;2
2899.0;17.2;57.0;6.1;250;5;0;7;6;2
2899.0;19.3;56.0;3.7;250;5;0;7;6;2
2899.0;19.3;56.0;4.9000000000000234;250;5;0;7;6;2
2899.0;19.4;57.0;1.8;250;5;0;7;6;2
3464.5;18.7;57.0;1.8;250;5;0;1;6;0
3464.5;16.0;57.0;6.2;250;5;0;1;6;0
3464.5;18.3;66.0;3.0;250;5;0;1;6;0
3464.5;18.2;66.0;4.600000000000024;250;5;0;1;6;0
3464.5;18.0;69.0;2.0;250;5;0;1;6;0
3172.5;20.8;69.0;2.0;250;5;0;1;6;1
3172.5;17.5;69.0;4.1;250;5;0;1;6;1
3172.5;20.9;74.0;2.0;250;5;0;1;6;1
3172.5;20.4;74.0;3.0500000000000234;250;5;0;1;6;1
3172.5;21.4;69.0;3.0;250;5;0;1;6;1
3023.5;20.9;69.0;3.0;250;5;0;1;6;2
3023.5;18.9;69.0;7.1;250;5;0;1;6;2
3023.5;21.0;61.0;2.5;250;5;0;1;6;2
3023.5;21.0;61.0;4.800000000000024;250;5;0;1;6;2
3023.5;20.5;65.0;1.3;250;5;0;1;6;2
3565.5;18.4;65.0;1.3;250;5;0;2;6;0
3565.5;15.9;65.0;9.9;250;5;0;2;6;0
3565.5;18.6;72.0;3.7;250;5;0;2;6;0
3565.5;18.4;72.0;6.800000000000024;250;5;0;2;6;0
3565.5;17.0;82.0;1.0;250;5;0;2;6;0
3357.0;20.4;82.0;1.0;250;5;0;2;6;1
3357.0;16.9;82.0;2.1;250;5;0;2;6;1
3357.0;19.5;76.0;1.3;250;5;0;2;6;1
3357.0;19.4;76.0;1.7000000000000233;250;5;0;2;6;1
3357.0;19.6;78.0;1.7;250;5;0;2;6;1
3188.0;20.5;78.0;1.7;250;5;0;2;6;2
3188.0;19.3;78.0;4.6;250;5;0;2;6;2
3188.0;21.0;70.0;3.4;250;5;0;2;6;2
3188.0;21.2;70.0;4.000000000000023;250;5;0;2;6;2
3188.0;20.2;76.0;1.6;250;5;0;2;6;2
3695.0;17.3;76.0;1.6;250;5;0;3;6;0
3695.0;17.9;76.0;5.9;250;5;0;3;6;0
3695.0;18.5;79.0;2.4;250;5;0;3;6;0
3695.0;18.7;79.0;4.1500000000000234;250;5;0;3;6;0
3695.0;14.3;93.0;0.0;250;5;0;3;6;0
3399.5;27.2;93.0;0.0;250;5;0;3;6;1
3399.5;22.3;93.0;0.5;250;5;0;3;6;1
3399.5;24.9;58.0;1.0;250;5;0;3;6;1
3399.5;23.4;58.0;0.7500000000000231;250;5;0;3;6;1
3399.5;25.5;60.0;0.8;250;5;0;3;6;1
3208.5;23.9;60.0;0.8;250;5;0;3;6;2
3208.5;23.2;60.0;5.7;250;5;0;3;6;2
3208.5;24.7;55.0;3.4;250;5;0;3;6;2
3208.5;24.8;55.0;4.550000000000023;250;5;0;3;6;2
3208.5;24.3;58.0;1.6;250;5;0;3;6;2
3731.0;19.5;58.0;1.6;250;5;0;4;6;0
3731.0;19.4;58.0;2.4;250;5;0;4;6;0
3731.0;20.5;77.0;1.7;250;5;0;4;6;0
3731.0;20.7;77.0;2.050000000000023;250;5;0;4;6;0
3731.0;17.6;87.0;0.0;250;5;0;4;6;0
3436.5;22.1;87.0;0.0;250;5;0;4;6;1
3436.5;15.1;87.0;6.3;250;5;0;4;6;1
3436.5;20.0;60.0;5.6;250;5;0;4;6;1
3436.5;19.4;60.0;5.950000000000022;250;5;0;4;6;1
3436.5;19.8;61.0;3.9;250;5;0;4;6;1
3264.5;15.3;61.0;3.9;250;5;0;4;6;2
3264.5;13.3;61.0;11.9;250;5;0;4;6;2
3264.5;15.4;49.0;6.1;250;5;0;4;6;2
3264.5;15.5;49.0;9.000000000000023;250;5;0;4;6;2
3264.5;15.3;49.0;4.5;250;5;0;4;6;2
3700.5;11.9;49.0;4.5;250;5;0;5;6;0
3700.5;10.6;49.0;7.7;250;5;0;5;6;0
3700.5;12.4;51.0;5.0;250;5;0;5;6;0
3700.5;12.5;51.0;6.350000000000023;250;5;0;5;6;0
3700.5;11.1;62.0;1.3;250;5;0;5;6;0
3430.0;21.0;62.0;1.3;250;5;0;5;6;1
3430.0;14.2;62.0;5.3;250;5;0;5;6;1
3430.0;17.9;45.0;4.8;250;5;0;5;6;1
3430.0;17.4;45.0;5.050000000000023;250;5;0;5;6;1
3430.0;18.6;48.0;3.6;250;5;0;5;6;1
3256.0;17.3;48.0;3.6;250;5;0;5;6;2
3256.0;15.9;48.0;8.6;250;5;0;5;6;2
3256.0;17.6;44.0;5.4;250;5;0;5;6;2
3256.0;17.8;44.0;7.000000000000024;250;5;0;5;6;2
3256.0;17.6;45.0;4.3;250;5;0;5;6;2
3478.5;13.5;45.0;4.3;250;5;0;6;6;0
3478.5;12.2;45.0;9.5;250;5;0;6;6;0
3478.5;13.8;56.0;4.2;250;5;0;6;6;0
3478.5;14.0;56.0;6.8500000000000245;250;5;0;6;6;0
3478.5;13.5;58.0;2.5;250;5;0;6;6;0
3151.5;21.2;58.0;2.5;250;5;0;6;6;1
3151.5;14.3;58.0;7.3;250;5;0;6;6;1
3151.5;18.7;46.0;3.6;250;5;0;6;6;1
3151.5;17.9;46.0;5.450000000000025;250;5;0;6;6;1
3151.5;18.2;45.0;3.6;250;5;0;6;6;1
2977.5;18.1;45.0;3.6;250;5;0;6;6;2
2977.5;17.7;45.0;4.0;250;5;0;6;6;2
2977.5;18.8;49.0;2.2;250;5;0;6;6;2
2977.5;19.1;49.0;3.1000000000000254;250;5;0;6;6;2
2977.5;18.2;52.0;1.4;250;5;0;6;6;2
3402.5;15.4;52.0;1.4;250;5;0;7;6;0
3402.5;14.8;52.0;4.5;250;5;0;7;6;0
3402.5;16.2;55.0;3.8;250;5;0;7;6;0
3402.5;16.3;55.0;4.150000000000025;250;5;0;7;6;0
3402.5;15.0;60.0;2.0;250;5;0;7;6;0
3057.0;22.7;60.0;2.0;250;5;0;7;6;1
3057.0;17.4;60.0;3.5;250;5;0;7;6;1
3057.0;20.6;45.0;3.5;250;5;0;7;6;1
3057.0;20.3;45.0;3.5;250;5;0;7;6;1
3057.0;21.2;49.0;1.7;250;5;0;7;6;1
2874.0;19.3;49.0;1.7;250;5;0;7;6;2
2874.0;17.9;49.0;6.6;250;5;0;7;6;2
2874.0;19.5;52.0;4.3;250;5;0;7;6;2
2874.0;19.7;52.0;5.450000000000024;250;5;0;7;6;2
2874.0;19.6;53.0;2.8;250;5;0;7;6;2
3369.5;16.2;53.0;2.8;250;5;0;1;6;0
3369.5;14.8;53.0;10.5;250;5;0;1;6;0
3369.5;16.4;68.0;4.1;250;5;0;1;6;0
3369.5;16.5;68.0;7.300000000000025;250;5;0;1;6;0
3369.5;16.3;69.0;2.5;250;5;0;1;6;0
3094.5;23.1;69.0;2.5;250;5;0;1;6;1
3094.5;16.2;69.0;4.8;250;5;0;1;6;1
3094.5;20.8;56.0;3.1;250;5;0;1;6;1
3094.5;19.9;56.0;3.950000000000025;250;5;0;1;6;1
3094.5;20.3;62.0;3.1;250;5;0;1;6;1
2933.0;21.1;62.0;3.1;250;5;0;1;6;2
2933.0;19.9;62.0;5.3;250;5;0;1;6;2
2933.0;21.4;55.0;4.0;250;5;0;1;6;2
2933.0;21.7;55.0;4.650000000000025;250;5;0;1;6;2
2933.0;21.1;58.0;2.5;250;5;0;1;6;2
3668.5;17.7;58.0;2.5;250;5;0;2;6;0
3668.5;18.7;58.0;10.0;250;5;0;2;6;0
3668.5;18.9;62.0;2.1;250;5;0;2;6;0
3668.5;19.3;62.0;6.050000000000025;250;5;0;2;6;0
3668.5;13.8;85.0;0.0;250;5;0;2;6;0
3400.5;26.4;85.0;0.0;250;5;0;2;6;1
3400.5;19.9;85.0;4.2;250;5;0;2;6;1
3400.5;24.9;47.0;2.8;250;5;0;2;6;1
3400.5;23.5;47.0;3.500000000000025;250;5;0;2;6;1
3400.5;23.7;48.0;3.6;250;5;0;2;6;1
3246.5;21.8;48.0;3.6;250;5;0;2;6;2
3246.5;21.6;48.0;8.7;250;5;0;2;6;2
3246.5;23.0;41.0;3.7;250;5;0;2;6;2
3246.5;23.5;41.0;6.200000000000026;250;5;0;2;6;2
3246.5;22.6;43.0;2.7;250;5;0;2;6;2
3736.5;17.3;43.0;2.7;250;5;0;3;6;0
3736.5;18.4;43.0;11.5;250;5;0;3;6;0
3736.5;19.3;53.0;2.9;250;5;0;3;6;0
3736.5;19.6;53.0;7.200000000000027;250;5;0;3;6;0
3736.5;16.1;67.0;1.3;250;5;0;3;6;0
3473.5;27.2;67.0;1.3;250;5;0;3;6;1
3473.5;21.7;67.0;3.0;250;5;0;3;6;1
3473.5;26.2;49.0;2.5;250;5;0;3;6;1
3473.5;24.7;49.0;2.750000000000026;250;5;0;3;6;1
3473.5;24.7;53.0;2.5;250;5;0;3;6;1
3327.0;24.5;53.0;2.5;250;5;0;3;6;2
3327.0;23.1;53.0;8.6;250;5;0;3;6;2
3327.0;24.9;48.0;3.5;250;5;0;3;6;2
3327.0;25.1;48.0;6.0500000000000265;250;5;0;3;6;2
3327.0;24.5;52.0;3.6;250;5;0;3;6;2
3845.5;19.7;52.0;3.6;250;5;0;4;6;0
3845.5;19.2;52.0;11.3;250;5;0;4;6;0
3845.5;20.3;66.0;4.7;250;5;0;4;6;0
3845.5;20.4;66.0;8.000000000000027;250;5;0;4;6;0
3845.5;20.4;66.0;2.3;250;5;0;4;6;0
3583.5;28.0;66.0;2.3;250;5;0;4;6;1
3583.5;21.4;66.0;9.5;250;5;0;4;6;1
3583.5;26.7;37.0;4.5;250;5;0;4;6;1
3583.5;25.3;37.0;7.000000000000027;250;5;0;4;6;1
3583.5;25.5;43.0;4.2;250;5;0;4;6;1
3427.0;24.0;43.0;4.2;250;5;0;4;6;2
3427.0;23.6;43.0;7.6;250;5;0;4;6;2
3427.0;24.9;42.0;2.8;250;5;0;4;6;2
3427.0;25.3;42.0;5.200000000000026;250;5;0;4;6;2
3427.0;24.5;45.0;2.2;250;5;0;4;6;2
3933.5;20.2;45.0;2.2;250;5;0;5;6;0
3933.5;20.5;45.0;11.9;250;5;0;5;6;0
3933.5;21.6;52.0;3.8;250;5;0;5;6;0
3933.5;21.8;52.0;7.850000000000026;250;5;0;5;6;0
3933.5;20.9;55.0;3.2;250;5;0;5;6;0
3649.5;28.3;55.0;3.2;250;5;0;5;6;1
3649.5;21.9;55.0;6.3;250;5;0;5;6;1
3649.5;26.3;51.0;3.8;250;5;0;5;6;1
3649.5;25.5;51.0;5.050000000000026;250;5;0;5;6;1
3649.5;25.7;52.0;4.1;250;5;0;5;6;1
3465.0;25.4;52.0;4.1;250;5;0;5;6;2
3465.0;24.4;52.0;9.4;250;5;0;5;6;2
3465.0;25.8;44.0;3.8;250;5;0;5;6;2
3465.0;26.1;44.0;6.600000000000026;250;5;0;5;6;2
3465.0;25.6;45.0;3.1;250;5;0;5;6;2
3896.5;21.8;45.0;3.1;250;5;0;6;6;0
3896.5;19.6;45.0;11.1;250;5;0;6;6;0
3896.5;22.1;60.0;4.9;250;5;0;6;6;0
3896.5;22.2;60.0;8.000000000000025;250;5;0;6;6;0
3896.5;21.4;63.0;2.4;250;5;0;6;6;0
3601.5;29.5;63.0;2.4;250;5;0;6;6;1
3601.5;23.4;63.0;5.1;250;5;0;6;6;1
3601.5;28.3;51.0;3.4;250;5;0;6;6;1
3601.5;27.1;51.0;4.250000000000026;250;5;0;6;6;1
3601.5;27.1;54.0;3.6;250;5;0;6;6;1
3361.5;26.6;54.0;3.6;250;5;0;6;6;2
3361.5;27.4;54.0;6.8;250;5;0;6;6;2
3361.5;27.8;46.0;2.1;250;5;0;6;6;2
3361.5;28.0;46.0;4.450000000000026;250;5;0;6;6;2
3361.5;26.9;53.0;2.1;250;5;0;6;6;2
3671.5;22.7;53.0;2.1;250;5;0;7;7;0
3671.5;24.7;53.0;8.0;250;5;0;7;7;0
3671.5;24.2;59.0;1.6;250;5;0;7;7;0
3671.5;24.6;59.0;4.800000000000026;250;5;0;7;7;0
3671.5;19.3;82.0;0.0;250;5;0;7;7;0
3316.0;30.9;82.0;0.0;250;5;0;7;7;1
3316.0;25.6;82.0;2.7;250;5;0;7;7;1
3316.0;29.9;46.0;2.6;250;5;0;7;7;1
3316.0;28.6;46.0;2.650000000000026;250;5;0;7;7;1
3316.0;29.3;47.0;2.2;250;5;0;7;7;1
3129.0;27.2;47.0;2.2;250;5;0;7;7;2
3129.0;27.0;47.0;9.3;250;5;0;7;7;2
3129.0;28.4;40.0;3.4;250;5;0;7;7;2
3129.0;28.6;40.0;6.350000000000027;250;5;0;7;7;2
3129.0;28.2;43.0;1.3;250;5;0;7;7;2
3521.0;24.5;43.0;1.3;250;5;0;1;7;0
3521.0;23.7;43.0;7.1;250;5;0;1;7;0
3521.0;24.5;40.0;2.2;250;5;0;1;7;0
3521.0;24.7;40.0;4.650000000000027;250;5;0;1;7;0
3521.0;25.0;38.0;1.6;250;5;0;1;7;0
3259.5;23.1;38.0;1.6;250;5;0;1;7;1
3259.5;22.2;38.0;2.9;250;5;0;1;7;1
3259.5;22.7;56.0;3.1;250;5;0;1;7;1
3259.5;22.5;56.0;3.000000000000027;250;5;0;1;7;1
3259.5;23.6;53.0;2.8;250;5;0;1;7;1
3135.5;26.7;53.0;2.8;250;5;0;1;7;2
3135.5;25.1;53.0;3.8;250;5;0;1;7;2
3135.5;25.5;57.0;2.3;250;5;0;1;7;2
3135.5;25.6;57.0;3.050000000000027;250;5;0;1;7;2
3135.5;25.8;58.0;2.3;250;5;0;1;7;2
3855.5;22.9;58.0;2.3;250;5;0;2;7;0
3855.5;22.0;58.0;5.3;250;5;0;2;7;0
3855.5;21.6;66.0;1.6;250;5;0;2;7;0
3855.5;21.8;66.0;3.450000000000027;250;5;0;2;7;0
3855.5;19.0;81.0;0.6;250;5;0;2;7;0
3615.0;28.2;81.0;0.6;250;5;0;2;7;1
3615.0;23.8;81.0;1.6;250;5;0;2;7;1
3615.0;26.8;53.0;1.8;250;5;0;2;7;1
3615.0;26.2;53.0;1.7000000000000273;250;5;0;2;7;1
3615.0;26.6;56.0;1.2;250;5;0;2;7;1
3437.5;27.2;56.0;1.2;250;5;0;2;7;2
3437.5;25.4;56.0;7.5;250;5;0;2;7;2
3437.5;26.8;45.0;2.8;250;5;0;2;7;2
3437.5;26.9;45.0;5.150000000000027;250;5;0;2;7;2
3437.5;26.1;49.0;1.1;250;5;0;2;7;2
3881.5;22.3;49.0;1.1;250;5;0;3;7;0
3881.5;20.4;49.0;4.3;250;5;0;3;7;0
3881.5;22.7;69.0;1.9;250;5;0;3;7;0
3881.5;22.7;69.0;3.100000000000027;250;5;0;3;7;0
3881.5;19.1;84.0;0.0;250;5;0;3;7;0
3626.5;27.2;84.0;0.0;250;5;0;3;7;1
3626.5;23.3;84.0;2.1;250;5;0;3;7;1
3626.5;26.4;51.0;2.8;250;5;0;3;7;1
3626.5;25.7;51.0;2.450000000000027;250;5;0;3;7;1
3626.5;26.3;53.0;1.6;250;5;0;3;7;1
3472.5;25.0;53.0;1.6;250;5;0;3;7;2
3472.5;22.9;53.0;6.4;250;5;0;3;7;2
3472.5;25.4;55.0;3.5;250;5;0;3;7;2
3472.5;25.3;55.0;4.950000000000028;250;5;0;3;7;2
3472.5;24.6;63.0;4.4;250;5;0;3;7;2
3526.0;21.4;63.0;4.4;250;5;0;4;7;0
3526.0;20.1;63.0;3.3;250;5;0;4;7;0
3526.0;22.0;71.0;2.2;250;5;0;4;7;0
3526.0;22.1;71.0;2.750000000000027;250;5;0;4;7;0
3526.0;19.8;82.0;0.7;250;5;0;4;7;0
3282.0;25.7;82.0;0.7;250;5;0;4;7;1
3282.0;21.1;82.0;2.8;250;5;0;4;7;1
3282.0;23.9;61.0;2.5;250;5;0;4;7;1
3282.0;23.4;61.0;2.650000000000027;250;5;0;4;7;1
3282.0;25.1;57.0;1.9;250;5;0;4;7;1
3173.5;23.4;57.0;1.9;250;5;0;4;7;2
3173.5;22.3;57.0;8.9;250;5;0;4;7;2
3173.5;23.1;51.0;4.3;250;5;0;4;7;2
3173.5;23.7;51.0;6.600000000000026;250;5;0;4;7;2
3173.5;23.8;48.0;3.7;250;5;0;4;7;2
3655.0;19.2;48.0;3.7;250;5;0;5;7;0
3655.0;19.2;48.0;5.7;250;5;0;5;7;0
3655.0;20.3;61.0;2.9;250;5;0;5;7;0
3655.0;20.4;61.0;4.3000000000000265;250;5;0;5;7;0
3655.0;18.1;67.0;2.0;250;5;0;5;7;0
3413.0;28.0;67.0;2.0;250;5;0;5;7;1
3413.0;22.6;67.0;1.6;250;5;0;5;7;1
3413.0;25.7;42.0;1.5;250;5;0;5;7;1
3413.0;24.6;42.0;1.5500000000000267;250;5;0;5;7;1
3413.0;26.1;45.0;1.5;250;5;0;5;7;1
3299.0;24.7;45.0;1.5;250;5;0;5;7;2
3299.0;24.8;45.0;4.4;250;5;0;5;7;2
3299.0;25.4;43.0;2.4;250;5;0;5;7;2
3299.0;25.8;43.0;3.400000000000027;250;5;0;5;7;2
3299.0;23.4;55.0;0.0;250;5;0;5;7;2
3584.5;21.5;55.0;0.0;250;5;0;6;7;0
3584.5;21.8;55.0;4.9;250;5;0;6;7;0
3584.5;22.4;61.0;1.8;250;5;0;6;7;0
3584.5;22.7;61.0;3.3500000000000267;250;5;0;6;7;0
3584.5;19.7;73.0;0.0;250;5;0;6;7;0
3295.5;30.0;73.0;0.0;250;5;0;6;7;1
3295.5;24.4;73.0;3.2;250;5;0;6;7;1
3295.5;28.0;39.0;1.6;250;5;0;6;7;1
